ZA_ZAPIS_ID,ZA_RO_ROK,ZA_DZ_DZIAL1_ID,DZ_NAZWA,ZA_TYTUL,ZA_TYTUL_CALOSCI,ZA_TE_TEATR_ID,TE_NAZWA,ZA_OPIS_WSPOLTWORCOW,ZA_NAZWA_ADAPT_DZIELA,ZA_OPIS_ADAPT_DZIELA,ZA_ADNOTACJE
1486620,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Sen nocy letniej. Prem. 2007,,6575,Akademia Teatralna im. A. Zelwerowicza (do 1996: PWST im. A. Z.). Wydział Sztuki Lalkarskiej,"Tł. Stanisław Barańczak, Konstanty Ildefons Gałczyński. Reż. Wiesław Czołpiński",,,
1486639,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Cafe Sax. Piosenki Agnieszki Osieckiej. Prem. 2007,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Sc. i reż. Cezary Domagała,,,
1486659,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Dialogi penisa. Prem. 2007,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Tł. Jacek Kaduczak. Reż. Krzysztof Galos,,,
1486679,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Dzieła wszystkie Szekspira w nieco skróconej wersji. Prem. 2007,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Tł. Włodzimierz Kaczkowski. Reż. Piotr Krótki,,,
1486699,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Kordian. Prem. 2007,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Reż. Jan Skotnicki,,,
1486700,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Od czasu do czasu. Prem. 2007,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Reż. Zdzisław Derebecki,,,
1486719,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Piękna i Bestia. Prem. 2007,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Tł. Cecylia Dmochowska. Reż. Czesław Sieńko,,,
1486739,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Stosunki na szczycie. Prem. 2007,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Tł. Elżbieta Woźniak. Reż. Jan Tomaszewicz,,,
1486759,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Taniec ze wspomnieniami. Prem. 2007,,241,Bałtycki Teatr Dramatyczny im. J. Słowackiego,Reż. Jerzy Wojtkowiak,,,
1486779,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Biegun. Prem. 2007,,824,Białostocki Teatr Lalek,Tł. Irena Lewandowska. Reż. Ewa Piotrowska,,,
1486780,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Inkwizytor. Prem. 2007,,824,Białostocki Teatr Lalek,Sc. i reż. Wojciech Kobrzyński,,,
1486799,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Fasada. Prem. 2007,,824,Białostocki Teatr Lalek,Reż. Eduardo Paiva Souza de,,,
1486819,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Golem. Prem. 2007,,824,Białostocki Teatr Lalek,Adapt. i reż. Robert Drobniuch,,spektakl gościnny Grupy Nieformalnej,
1486820,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Jest królik na księżycu. Prem. 2007,,824,Białostocki Teatr Lalek,"Tł. Marek Waszkiel. Sc. i reż. Tania Castaing, Francesca Bettini, Charlot Lemoine",,spektakl przygotowany we współpracy z Vélo Théâtre-Apt z Francji,
1486839,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Murdas. Bajka. Prem. 2007,,824,Białostocki Teatr Lalek,Sc. i reż. Paweł Aigner,,spektakl zrealizowany w koprodukcji z Kompanią Doomsday,
1486859,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Spalona powieść. Prem. 2007,,824,Białostocki Teatr Lalek,Tł. Henryk Paprocki. Adapt. i reż. Wojciech Szelachowski,,,
1486879,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Tymoteusz Rymcimci. Prem. 2007,,824,Białostocki Teatr Lalek,Reż. Andrzej Beya-Zaborski,,,
1486899,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Maria. Prem. 2007,,14014,Brygada Teatr,Reż. Barbara Dembińska,,,
1486919,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",O Czerwonym Kapturku. Prem. 2007,,6614,"Centrum Kultury ""Teatr""",Reż. Zbigniew Kulwicki,,,
1486939,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",O Smoku Wawelskim. Prem. 2007,,6614,"Centrum Kultury ""Teatr""",Sc. i reż. Zbigniew Kulwicki,,na podstawie legendy krakowskiej,
1486940,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Pokój kameleon. Prem. 2007,,14034,Centrum Sztuki Dziecka,Tł. Ewa Umińska. Reż. Jerzy Moszkowicz,,,
1486959,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Kabarecik - coś dla dzieci. Prem. 2007,,9854,"Teatr ""Eko Studio""",Sc. i reż. Andrzej Czernik,,,
1486979,2007,449,"Teatry od 1945 r. (omówienia, repertuar)","Mikołaj II, czyli historia śmierci opolskiego księcia. Prem. 2007",,9854,"Teatr ""Eko Studio""",Reż. Andrzej Czernik,,,
1486999,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Takie małe nic. Prem. 2007,,9854,"Teatr ""Eko Studio""",Sc. i reż. Andrzej Czernik,,piosenki Hanki Ordonówny w wykonaniu Judyty Paradzińskiej,
1487019,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",1612. Prem. 2007,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),"Reż. Michaił Ugarow, Krzysztof Kopka, Rusłan Malikow",,,
1487039,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Goryl uciekł z wybiegu w ZOO i porwał kobietę. Prem. 2007,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Reż. Maciej Masztalski,,,
1487059,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Mord w domu Ipatiewa. Prem. 2007,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Reż. Maciej Masztalski,,,
1487079,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Radca Goethe prowadzi śledztwo. Prem. 2007,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Reż. Krzysztof Kopka,,,
1487099,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Schizofrenia. Prem. 2007,,11314,Grupa Dzień Śmierci Mozarta,Tł. Janusz Grzelązka. Reż. Witalij Borkowski,,,
1487119,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",W drodze. Prem. 2007,,11315,"Grupa Teatralna ""Dziewięćsił""",Sc. i reż. Andrzej Czerny,,,
1487120,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Zapiski oficera Armii Czerwonej. Prem. 2007,,11315,"Grupa Teatralna ""Dziewięćsił""","Sc. Andrzej Czerny, Marcin Wartalski. Reż. Andrzej Czerny",,,
1487139,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Jasełka w Muzeum. Prem. 2007,,10954,"Grupa Teatralna ""Bez Ziemi""",Sc. Marek Ciunel,,spektakl wyprodukowany przez Muzeum Powstania Warszawskiego,
1487159,2007,449,"Teatry od 1945 r. (omówienia, repertuar)","Kocham, więc jestem. Prem. 2007",,14054,Grupa Teatralna Ewy Szawłowskiej,Reż. Ewa Szawłowska,,,
1487179,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Kąsanie. Prem. 2007,,11354,Kompania Doomsday,Reż. Marcin Bikowski,,spektakl powstał w kooprodukcji z Teatrem Muzycznym Roma w Warszawie i Stowarzyszeniem Promocji Artystycznej w Białymstoku,
1487199,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Miłość Fedry. Prem. 2007,,13574,Korporacja Teatralna,"Tł. Małgorzata Semil (""Miłość Fedry""), Władysław Burtynowicz (""Fedra""). Reż. Andrzej Pakuła",,,
1487219,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Niegdyś Ofelia. Prem. 2007,,11355,Krakowski Teatr Faktu,Reż. Nina Repetowska,,,
1487239,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Biesy. Prem. 2007,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")","Tł. Tadeusz Zagórski, Zbigniew Podgórzec. Adapt. i reż. Krzysztof Jasiński",,,
1487259,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Matematyka miłości. Prem. 2007,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Tł. Jacek Kaduczak. Reż. Krzysztof Jasiński,,,
1487279,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Operetka. Prem. 2007,,6402,"Krakowski Teatr Scena Stu (do 1997: Teatr ""Stu"")",Oprac. tekstu i reż. Mikołaj Grabowski,,,
1487280,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Gardenia. Prem. 2007,,12774,Laboratorium Dramatu,Reż. Aldona Figura,,,
1487299,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Szajba. Prem. 2007,,12774,Laboratorium Dramatu,Reż. Anna Trojanowska,,,
1487319,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Kopciuszek. Prem. 2007,,1469,Lubuski Teatr im. L. Kruczkowskiego,"Tł. Witold Dąbrowski, Irena Lewandowska. Reż. Czesław Sieńko",,,
1487339,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Król Lear. Prem. 2007,,1469,Lubuski Teatr im. L. Kruczkowskiego,Tł. Stanisław Barańczak. Reż. Tomasz Man,,,
1487359,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Nieprzytomnie. Prem. 2007,,1469,Lubuski Teatr im. L. Kruczkowskiego,Reż. Piotr Waligórski,,,
1487360,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Zabijanie Gomułki. Prem. 2007,,1469,Lubuski Teatr im. L. Kruczkowskiego,Adapt. Robert Urbański. Reż. Jacek Głomb,,"na podstawie powieści ""Tysiąc spokojnych miast""",
1487361,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Pokropek. Prem. 2007,,1469,Lubuski Teatr im. L. Kruczkowskiego,Reż. Piotr Łazarkiewicz,,,
1487379,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Shape of Things. Prem. 2007,,11374,Maybe Theatre Company,Reż. Penny Shefton,,,
1487380,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Baśń o Zaklętym Jeziorze. Prem. 2007,,830,"Miejski Teatr  ""Miniatura"" (do 1998: Teatr Lalki i Aktora ""Miniatura"")",Reż. Małgorzata Kamińska-Sobczyk,,,
1487399,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Czerwony Kapturek. Prem. 2007,,830,"Miejski Teatr  ""Miniatura"" (do 1998: Teatr Lalki i Aktora ""Miniatura"")",Reż. Waldemar Wolański,,,
1487400,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Romeo i Julia. Prem. 2007,,830,"Miejski Teatr  ""Miniatura"" (do 1998: Teatr Lalki i Aktora ""Miniatura"")",Tł. Maciej Słomczyński. Reż. Marcin Ehrlich,,,
1487419,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Lulu. Prem. 2007,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),"Tł. Monika Muskała, Janusz Margański. Reż. Michał Borczuch",,,
1487420,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Odprawa posłów greckich. Prem. 2007,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),Reż. Michał Zadara,,,
1487439,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Oresteja. Prem. 2007,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),"Tł. Maciej Słomczyński. Adapt. Iga Gańczarczyk, Jan Klata, Anna Włodarska. Reż. Jan Klata",,"w spektaklu wykorzystano fragmenty ""Materiałów do Medei"" Heinera Müllera w przekładzie Jacka St. Burasa",
1487459,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Sejm kobiet. Prem. 2007,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),Tł. Janina Ławińska-Tyszkowska. Adapt. i reż. Mikołaj Grabowski,,,
1487479,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Klątwa. Prem. 2007,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),Adapt. i reż. Barbara Wysocka,,,
1487499,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Ajas. Prem. 2007,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),Tł. Kazimierz Morawski. Adapt. i reż. Maria Spiss,,,
1487519,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Pani Bóg Halina. Prem. 2007,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),Adapt. i reż. Maria Spiss,,,
1487539,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Sędziowie. Prem. 2007,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),Adapt. i reż. Maria Spiss,,,
1487559,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Oczyszczenie. Prem. 2007,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),Tł. Krystyna Krauze. Reż. Petr Zelenka,,,
1487579,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Zbombardowani. Prem. 2007,,847,Narodowy Stary Teatr im. H. Modrzejewskiej (do 2001: Stary Teatr im. H. Modrzejewskiej),"Tł. Paweł Łysak, Paweł Wodziński. Reż. Maja Kleczewska",,,
1487599,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Czekając na Godota. Prem. 2007,,11394,Nowy Teatr im. Witkacego,Tł. Antoni Libera. Reż. Jan Machulski,,,
1487619,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Dziady. Prem. 2007,,11394,Nowy Teatr im. Witkacego,Adapt. Marcin Bortkiewicz. Reż. Stanisław Miedziewski,,,
1487639,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Małe zbrodnie małżeńskie. Prem. 2007,,11394,Nowy Teatr im. Witkacego,Tł. Barbara Grzegorzewska. Reż. Marcel Wiercichowski,,,
1487659,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Obrona Sokratesa. Prem. 2007,,11394,Nowy Teatr im. Witkacego,Tł. Władysław Wytwicki. Adapt. i reż. Ireneusz Kaskiewicz,,,
1487679,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Przygody Sindbada Żeglarza. Prem. 2007,,11394,Nowy Teatr im. Witkacego,"Sc. Dorota Metwaly, Mohamed Hanaa Metwaly. Reż. Mohamed Hanaa Metwaly",,,
1487699,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Szalone nożyczki. Prem. 2007,,11394,Nowy Teatr im. Witkacego,Tł. Elżbieta Woźniak. Reż. Jacek Łuczak,,,
1487719,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Zazdrość. Prem. 2007,,11394,Nowy Teatr im. Witkacego,Tł. Bożena Intrator. Sc. i reż. Grażyna Barszczewska,,,
1487739,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Jak Matołusz poszedł szukać olbrzyma. Prem. 2007,,867,Olsztyński Teatr Lalek,Tł. Katarzyna Pacześniowska-Renner. Reż. Paweł Aigner,,,
1487759,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Kandyd - próba generalna. Prem. 2007,,867,Olsztyński Teatr Lalek,Tł. Ewa Kabza. Reż. Simona Chalupová,,według Woltera,
1487779,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",O królewnie Wełence. Prem. 2007,,867,Olsztyński Teatr Lalek,Reż. Janusz Ryl-Krystianowski,,"według Marii Krueger ""Apolejka i jej osiołek""",
1487799,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Uwaga! Bajki na drodze. Prem. 2007,,867,Olsztyński Teatr Lalek,Reż. Marcin Ehrlich,,,
1487819,2007,449,"Teatry od 1945 r. (omówienia, repertuar)","Amelka, Bóbr i Król na dachu. Prem. 2007",,869,Opolski Teatr Lalki i Aktora im. A. Smolki (do 1993: Scena Lalkowa Teatru im. J. Kochanowskiego),Tł. Jacek Stanisław Buras. Reż. Jacek Malinowski,,,
1487839,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",DRUMS - 4 dance/s/. Prem. 2007,,869,Opolski Teatr Lalki i Aktora im. A. Smolki (do 1993: Scena Lalkowa Teatru im. J. Kochanowskiego),"Sc. Krystian Kobyłka, Mariola Ordak-Kaczorowska, Łukasz Schmidt. Reż. Krystian Kobyłka, Mariola Ordak-Kaczorowska",,,
1487859,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Idziemy po skarb. Prem. 2007,,869,Opolski Teatr Lalki i Aktora im. A. Smolki (do 1993: Scena Lalkowa Teatru im. J. Kochanowskiego),Tł. Emilia Bielicka. Adapt. i reż. Ireneusz Maciejewski,,,
1487879,2007,449,"Teatry od 1945 r. (omówienia, repertuar)","O Feliksie, który przyniósł szczęście. Prem. 2007",,869,Opolski Teatr Lalki i Aktora im. A. Smolki (do 1993: Scena Lalkowa Teatru im. J. Kochanowskiego),Reż. Petr Nosálek,,,
1487899,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Ondyna. Prem. 2007,,869,Opolski Teatr Lalki i Aktora im. A. Smolki (do 1993: Scena Lalkowa Teatru im. J. Kochanowskiego),Tł. Henryk Rostworowski. Reż. Marián Pecko,,,
1487919,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Spowiedź w drewnie. Żywoty świętych. Prem. 2007,,869,Opolski Teatr Lalki i Aktora im. A. Smolki (do 1993: Scena Lalkowa Teatru im. J. Kochanowskiego),Reż. Krystian Kobyłka,,,
1487939,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Ifigenia w Aulidzie (praca w toku). Prem. 2007,,1742,"Ośrodek Praktyk Teatralnych ""Gardzienice""",Tł. Jerzy Łanowski. Reż. Włodzimierz Staniewski,,,
1487959,2007,449,"Teatry od 1945 r. (omówienia, repertuar)","Czerwony Kapturek, czyli bajkowy galimatias. Prem. 2007",,878,"Państwowy Teatr Lalki ""Tęcza""",Tł. Joanna Rogacka. Reż. Władysław Owczarzak,,,
1487979,2007,449,"Teatry od 1945 r. (omówienia, repertuar)","Iwan - carski syn, szare wilczysko i inni. Prem. 2007",,878,"Państwowy Teatr Lalki ""Tęcza""",Tł. i reż. Konrad Szachnowski,,,
1487999,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Gabinet wróżek. Prem. 2007,,878,"Państwowy Teatr Lalki ""Tęcza""",Tł. Robert Stiller. Adapt. i reż. Ewa Sokół-Malesza,,,
1488019,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Pieśń lasu. Prem. 2007,,878,"Państwowy Teatr Lalki ""Tęcza""",Reż. Małgorzata Kamińska-Sobczyk,,,
1488039,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Przygody Stracha Polnego. Prem. 2007,,9694,"Podgórski Teatr Lalki i Aktora ""Parawan""",Reż. Bogusław Froń,,,
1488059,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Słowik. Prem. 2007,,9694,"Podgórski Teatr Lalki i Aktora ""Parawan""",Sc. Piotr Augustynek. Reż. Bogusław Froń,,,
1488079,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Śliwiakobranie. Prem. 2007,,9694,"Podgórski Teatr Lalki i Aktora ""Parawan""",Sc. Antoni Mleczko. Reż. Rafał Jędrzejczyk,,,
1488099,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Maliny. Prem. 2007,,908,Państwowa Wyższa Szkoła Teatralna im. L. Solskiego,Sc. i reż. Justyna Kowalska,,,
1488119,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Kochane zwierzątka. Prem. 2007,,908,Państwowa Wyższa Szkoła Teatralna im. L. Solskiego,Oprac. sceniczne Tadeusz Malak,,według listów Zbigniewa Herberta oraz Magdaleny i Zbigniewa Czajkowskich,"
"
1488139,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Piszę do Pana... Listy Stanisława Wyspiańskiego do Stanisława Lacka. Prem. 2007,,908,Państwowa Wyższa Szkoła Teatralna im. L. Solskiego,"Realizacja Ewa Miodońska-Brooks, Ewa Kutryś",,,
1488159,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Trojanki. Prem. 2007,,908,Państwowa Wyższa Szkoła Teatralna im. L. Solskiego,Tł. Jerzy Lisowski. Reż. Justyna Kowalska,,,
1488179,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Czt4ry. Prem. 2007,,11534,Państwowa Wyższa Szkoła Teatralna w Krakowie - Filia we Wrocławiu,Reż. Przemek Pawlicki,,,
1488199,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Amok moja dziecinada. Prem. 2007,,11534,Państwowa Wyższa Szkoła Teatralna w Krakowie - Filia we Wrocławiu,Tł. Andrzej Kopacki. Reż. Piotr Kruszczyński,,,
1488219,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Bolero. Prem. 2007,,11534,Państwowa Wyższa Szkoła Teatralna w Krakowie - Filia we Wrocławiu,Reż. Józef Frymet,,,
1488239,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",ESC (Escape from freedom). Prem. 2007,,11534,Państwowa Wyższa Szkoła Teatralna w Krakowie - Filia we Wrocławiu,Reż. Jacek Bała,,,
1488259,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Połamany ludzik. Prem. 2007,,11534,Państwowa Wyższa Szkoła Teatralna w Krakowie - Filia we Wrocławiu,Opieka artystyczna Bożena Klimczak,,,
1488279,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Madame de Sade. Prem. 2007,,11534,Państwowa Wyższa Szkoła Teatralna w Krakowie - Filia we Wrocławiu,"Tł. Stanisław Janicki, Yukio Kudo. Oprac. tekstu i reż. Teresa Sawicka",,,
1488299,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Momo. Prem. 2007,,11534,Państwowa Wyższa Szkoła Teatralna w Krakowie - Filia we Wrocławiu,Sc. i reż. Beata Pejcz,,,
1488319,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Olbrzymy z krainy lodu. Prem. 2007,,11534,Państwowa Wyższa Szkoła Teatralna w Krakowie - Filia we Wrocławiu,"Sc. Jerzy Bielunas. Reż. Jerzy Bielunas, Aneta Głuch",,,
1488339,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Zwyczajne szaleństwa. Prem. 2007,,11534,Państwowa Wyższa Szkoła Teatralna w Krakowie - Filia we Wrocławiu,Tł. Krystyna Krauze. Reż. Elżbieta Czaplińska-Mrozek,,,
1488359,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Wesołe kumoszki z Windsoru. Prem. 2007,,11534,Państwowa Wyższa Szkoła Teatralna w Krakowie - Filia we Wrocławiu,Tł. Stanisław Barańczak. Reż. Remigiusz Brzyk,,,
1488379,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Materiały do Medei. Prem. 2007,,908,Państwowa Wyższa Szkoła Teatralna im. L. Solskiego,Tł. Jacek Stanisław Buras. Reż. Szymon Kaczmarek,,,
1488399,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Klątwa. Prem. 2007,,908,Państwowa Wyższa Szkoła Teatralna im. L. Solskiego,Reż. Anna Polony,,,
1488419,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Sen nocy letniej. Prem. 2007,,908,Państwowa Wyższa Szkoła Teatralna im. L. Solskiego,Tł. Konstanty Ildefons Gałczyński. Reż. Wojciech Kościelniak,,,
1488439,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Niby-Alaska. Prem. 2007,,908,Państwowa Wyższa Szkoła Teatralna im. L. Solskiego,"Tł. Bolesław Taborski, Piotr Sobolczyk. Reż. Jan Peszek, Barbara Wysocka",,"inscenizacja krótkich dramatów Harolda Pintera: ""Niby-Alaska"", ""Dworzec Victoria"", ""Noc"", ""Nowy ład świata"" i ""Rocznica""",
1488479,2007,449,"Teatry od 1945 r. (omówienia, repertuar)","Czarna Mańka, królowa przedmieścia. Prem. 2007",,14074,Scena Lubelska 30/32,Reż. Dariusz Kunowski,,,
1488499,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Łagodna. Prem. 2007,,14074,Scena Lubelska 30/32,Reż. Dariusz Kunowski,,,
1488519,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Hiena. Prem. 2007,,11554,Scena Moliere,Reż. Marek Litewka,,,
1488539,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Pieta. Prem. 2007,,11554,Scena Moliere,Reż. Zenon Fajfer,,,
1488559,2007,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,Mistrz i Małgorzata. Prem. 2007,,341,Tesinske Divadlo. Scena Polska,"Tł. Irena Lewandowska, Witold Dąbrowski. Reż. Bogdan Kokotek",,,
1488579,2007,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,Osiem kobiet. Prem. 2007,,341,Tesinske Divadlo. Scena Polska,Tł. Jakub Rotbaum. Reż. Bogdan Kokotek,,,
1488599,2007,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,Rozmowy przy wycinaniu lasu. Prem. 2007,,341,Tesinske Divadlo. Scena Polska,Reż. Szymon Kuśmider,,,
1488619,2007,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,Skąpiec. Prem. 2007,,341,Tesinske Divadlo. Scena Polska,Tł. Tadeusz Żeleński-Boy. Reż. Andrzej Sadowski,,,
1488639,2007,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,W stronę Czarnolasu. Prem. 2007,,341,Tesinske Divadlo. Scena Polska,Reż. Bogdan Kokotek,,,
1488659,2007,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,Wieczór kawalerski. Prem. 2007,,341,Tesinske Divadlo. Scena Polska,Tł. Elżbieta Woźniak. Reż. Rudolf Moliński,,,
1488679,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Prawy lewy na obcasie. Prem. 2007,,12854,Scena Witkacego,Reż. Seb Majewski,,,
1488699,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Wasza wolność jest naszą decyzją. Prem. 2007,,12854,Scena Witkacego,Reż. Seb Majewski,,,
1488719,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Zabawy pod kocykiem. Prem. 2007,,12854,Scena Witkacego,Reż. Seb Majewski,,,
1488779,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Miracula Sancti Nicolai - Cuda Świętego Mikołaja. Prem. 2007,,5974,"Schola Teatru Wiejskiego ""Węgajty""",Sc. Maciej Kaziński. Reż. Niklaus Johann Wolfgang,,tekst według rękopisu z opactwa St.Benoit-sur-Loire z XII wieku,
1488799,2007,449,"Teatry od 1945 r. (omówienia, repertuar)",Visitores. Prem. 2007,,12874,Sopocka Scena Off de BICZ,"Reż. Filip Szatarski, Julia Mach",,,
